,Z1_ActualPosition,Y1_OutputCurrent,X1_DCBusVoltage,X1_OutputCurrent,S1_ActualPosition,Z1_ActualVelocity,clamp_pressure,Y1_CurrentFeedback,X1_OutputPower,Y1_DCBusVoltage,M1_CURRENT_FEEDRATE,Y1_DiffAcceleration
7575,28.7,324.0,0.137,323.0,961.0,0.025,4.0,0.22,0.00592,0.022,20.0,0.0
443,28.5,325.0,0.0427,326.0,1840.0,0.0,4.0,8.34,-4.4e-06,0.157,6.0,-62.5
12322,27.5,325.0,0.072,327.0,-718.0,0.0,3.0,-4.18,0.000419,0.0765,3.0,-37.5
13457,27.5,325.0,0.0609,326.0,1670.0,0.025,3.0,-6.03,3.52e-05,0.111,3.0,25.0
24605,29.7,326.0,0.0375,327.0,1700.0,-0.025,2.5,7.13,-2.63e-05,0.138,3.0,-12.5
19899,29.7,326.0,0.0944,327.0,-1950.0,-0.025,3.0,-2.88,0.00122,0.0653,6.0,68.7
24679,30.7,328.0,0.0273,330.0,455.0,0.075,2.5,0.858,3.8e-06,0.0231,50.0,6.25
13982,29.5,325.0,0.0917,327.0,1710.0,0.0,3.0,1.05,0.000599,0.0233,3.0,12.5
19266,28.7,326.0,0.0544,327.0,-193.0,-0.025,3.0,5.23,0.000246,0.111,6.0,-58.97
12688,27.5,326.0,0.0839,327.0,-1010.0,0.0,3.0,4.05,0.000213,0.069,3.0,13.075
15375,28.7,325.0,0.0946,327.0,-1040.0,-0.025,4.0,-4.0,0.000563,0.0429,3.0,-15.73
9097,29.7,323.0,0.0639,324.0,1060.0,0.0,4.0,-5.38,0.000751,0.113,12.0,-37.0
21310,29.5,326.0,0.0735,327.0,-727.0,0.0,2.5,4.0,0.000442,0.0833,3.0,-37.5
21774,28.5,326.0,0.0683,327.0,388.0,0.0,2.5,-3.26,5.06e-05,0.0701,3.0,-56.3
6037,27.7,324.0,0.0973,325.0,-560.0,0.025,4.0,1.66,0.00121,0.0592,6.0,-62.5
12352,29.5,325.0,0.089,327.0,2110.0,0.0,3.0,3.78,0.000541,0.0724,3.0,-12.5
15020,27.7,326.0,0.0951,327.0,-1750.0,0.0,4.0,0.668,0.000596,0.0235,3.0,0.0
18221,27.7,326.0,0.0894,327.0,1280.0,-0.025,3.0,-5.04,0.00053,0.102,3.0,-9.48
10335,27.5,325.0,0.0833,326.0,-737.0,0.025,4.0,-7.9,0.000464,0.135,3.0,-9.66
10765,29.5,325.0,0.0527,327.0,928.0,0.0,4.0,-6.73,2.18e-05,0.116,3.0,6.25
3152,28.5,325.0,0.0893,326.0,-1280.0,0.025,3.0,-0.681,0.00115,0.0181,6.0,0.0
4633,119.0,327.0,0.026,329.0,339.0,0.0,2.5,0.859,4.55e-06,0.0188,50.0,0.0
24028,29.7,326.0,0.0959,327.0,1430.0,-0.025,2.5,2.89,0.000582,0.0791,3.0,-43.8
4642,95.0,326.0,0.0341,327.0,339.0,49.9,2.5,-0.429,-3.92e-07,0.0142,50.0,0.0
23315,29.7,325.0,0.0905,327.0,-2110.0,-0.025,2.5,-3.06,0.000185,0.0595,3.0,-57.449999999999996
12449,29.5,326.0,0.0702,327.0,-1560.0,0.0,3.0,-5.47,0.000343,0.105,3.0,9.870000000000001
10973,29.5,326.0,0.071,327.0,-839.0,0.0,4.0,3.84,0.000123,0.067,3.0,44.476
6381,29.7,324.0,0.0471,325.0,-155.0,0.025,4.0,6.29,-2.17e-05,0.103,6.0,0.0
24848,29.7,326.0,0.101,327.0,-596.0,0.0,2.5,-0.552,0.000637,0.0389,3.0,-12.5
17384,27.7,325.0,0.0483,327.0,1460.0,-0.025,3.0,-6.12,6.64e-06,0.102,3.0,25.0
7873,55.7,323.0,0.0563,324.0,336.0,8.05,4.0,1.15,3.42e-05,0.0381,50.0,12.5
762,27.5,324.0,0.0789,326.0,-755.0,0.0,4.0,-6.74,0.000856,0.114,6.0,-10.3
2643,119.0,332.0,2.79e-19,328.0,-1160.0,0.0,4.0,-1.17,1.15e-06,2.68e-19,50.0,0.0
1315,29.5,324.0,0.111,325.0,367.0,0.0,4.0,4.02,0.00463,0.0809,20.0,-56.3
22147,27.5,326.0,0.101,327.0,-721.0,0.0,2.5,-4.39,0.000554,0.0838,3.0,2.06
22748,27.5,326.0,0.0623,327.0,-790.0,0.0,2.5,-5.39,7.57e-05,0.116,3.0,19.152
8511,28.7,323.0,0.0707,324.0,1390.0,0.0,4.0,2.94,0.00142,0.0381,12.0,42.7
20006,50.4,326.0,0.0268,327.0,1470.0,-50.2,3.0,-0.259,-1.39e-06,0.021,50.0,18.8
24999,119.0,329.0,0.0188,330.0,455.0,-0.025,2.5,0.683,0.0,0.0192,20.0,-18.8
4638,74.8,326.0,0.0153,328.0,339.0,50.0,2.5,-0.089,1.63e-06,0.0135,50.0,0.0
13392,29.5,325.0,0.0571,327.0,1060.0,0.0,3.0,5.4,0.000347,0.0965,3.0,62.5
3354,119.0,328.0,0.022,329.0,339.0,0.0,3.0,-0.894,0.0,0.0147,6.0,-6.25
24912,27.7,326.0,0.0782,327.0,1500.0,0.025,2.5,-4.49,0.000498,0.0821,3.0,50.0
17143,29.7,325.0,0.101,327.0,507.0,0.0,3.0,-3.68,0.000618,0.0604,3.0,-50.0
14568,28.7,325.0,0.0949,327.0,-996.0,0.0,4.0,-5.96,7.38e-05,0.102,3.0,24.355
19727,55.7,328.0,0.0441,329.0,-927.0,0.0,3.0,1.15,-1.3e-05,0.028,50.0,-12.5
19738,27.7,325.0,0.105,327.0,-1230.0,0.025,3.0,-3.72,0.00102,0.0671,6.0,-39.2
4048,55.5,328.0,0.0631,329.0,1550.0,0.025,3.0,0.919,1.93e-05,0.0253,50.0,-12.5
2843,28.5,325.0,0.0982,327.0,-574.0,0.0,3.0,-1.77,0.00125,0.0367,6.0,12.5
13930,55.5,328.0,0.0404,329.0,-2060.0,-0.025,3.0,1.46,-4.22e-05,0.031,50.0,18.8
3686,28.5,325.0,0.0808,326.0,-1930.0,0.025,3.0,-8.2,0.00069,0.131,6.0,-18.63
7433,28.7,322.0,0.0365,324.0,1070.0,0.025,4.0,7.34,1.04e-05,0.127,20.0,-62.5
22439,27.5,326.0,0.0636,327.0,-892.0,-0.025,2.5,-4.75,0.000121,0.0867,3.0,-0.733
24950,29.7,325.0,0.0468,327.0,-1120.0,0.0,2.5,-4.07,-2.57e-05,0.0918,3.0,-18.8
3400,29.5,325.0,0.103,326.0,524.0,0.025,3.0,-2.45,0.00129,0.0387,6.0,33.93
5544,119.0,326.0,0.0173,328.0,-978.0,0.025,4.0,0.694,0.0,0.0228,50.0,-12.5
10343,27.5,325.0,0.0813,327.0,-694.0,0.0,4.0,-7.29,0.000275,0.138,3.0,35.78
24432,27.7,326.0,0.073,327.0,-851.0,0.0,2.5,1.02,0.000469,0.0154,3.0,25.0
23362,88.7,327.0,0.122,329.0,455.0,-33.8,2.5,-8.48,0.00464,0.163,50.0,100.0000954
24958,29.7,325.0,0.0651,327.0,-1080.0,0.025,2.5,-8.1,4.04e-05,0.139,3.0,12.5
5990,28.7,323.0,0.0652,325.0,1540.0,0.0,4.0,2.32,2.99e-05,0.0594,6.0,-56.3
10157,29.5,326.0,0.0702,327.0,-1350.0,0.0,4.0,5.59,0.0,0.0912,3.0,12.602
14003,28.5,326.0,0.0999,327.0,1160.0,0.0,3.0,-2.62,0.000495,0.0508,3.0,-34.1
10951,29.5,326.0,0.0989,327.0,1100.0,0.0,4.0,-4.16,0.000598,0.0432,3.0,-18.8
3153,28.5,325.0,0.0914,326.0,-1270.0,0.025,3.0,0.844,0.00117,0.0202,6.0,6.25
1604,119.0,325.0,2.78e-19,324.0,905.0,0.0,4.0,1.53,-5.73e-06,2.69e-19,50.0,0.0
6330,29.7,324.0,0.252,325.0,-102.0,-0.025,4.0,2.71,0.00209,0.0553,6.0,-77.99000000000001
4846,119.0,326.0,0.0276,328.0,-1510.0,0.0,3.0,-0.243,1.21e-06,0.0161,6.0,-6.25
17062,28.7,326.0,0.106,327.0,1820.0,0.0,3.0,-5.09,0.000709,0.0916,3.0,-18.8
22585,28.5,326.0,0.107,328.0,-449.0,0.0,2.5,3.14,0.000657,0.0384,3.0,29.07
21471,27.5,326.0,0.0831,327.0,-75.5,0.0,2.5,-3.11,0.000566,0.0464,3.0,-37.5
6008,28.7,324.0,0.0886,325.0,1310.0,0.0,4.0,3.79,0.00112,0.0768,6.0,-15.2
17843,28.7,326.0,0.104,327.0,1100.0,0.025,3.0,-6.67,0.000286,0.126,3.0,-26.22
279,29.5,324.0,0.0972,326.0,959.0,0.0,4.0,-4.78,0.000578,0.102,6.0,50.199999999999996
21195,27.5,326.0,0.086,327.0,-1540.0,-0.025,2.5,1.35,0.000552,0.0229,3.0,12.5
22062,27.5,326.0,0.112,327.0,1550.0,0.0,2.5,-6.13,0.000382,0.116,3.0,26.32
22193,27.5,326.0,0.044,327.0,-204.0,0.0,2.5,-4.7,-6.43e-06,0.0816,3.0,0.0
2271,29.5,324.0,0.259,325.0,254.0,0.0,4.0,0.526,0.00854,0.0306,20.0,18.8
1573,29.5,324.0,0.106,325.0,697.0,0.0,4.0,-6.89,0.00198,0.115,20.0,-107.2
12412,29.5,326.0,0.0598,327.0,-2080.0,0.0,3.0,2.54,0.000357,0.0657,3.0,-31.3
16242,29.7,326.0,0.0858,327.0,499.0,0.0,4.0,-3.5,0.000544,0.0753,3.0,50.0
24840,29.7,326.0,0.11,327.0,-639.0,-0.025,2.5,-0.941,0.000747,0.0382,3.0,0.0
23927,27.7,326.0,0.0985,327.0,-1900.0,0.0,2.5,3.29,0.000444,0.0838,3.0,21.32
23567,29.7,326.0,0.115,327.0,-1990.0,-0.025,2.5,0.0271,0.000736,0.0191,3.0,6.25
865,27.5,325.0,0.0937,326.0,-205.0,0.0,4.0,0.119,0.00116,0.0237,6.0,0.0
18548,29.0,325.0,0.0604,327.0,-1560.0,22.0,3.0,2.68,8.95e-06,0.0479,50.0,68.7
5313,27.7,323.0,0.105,324.0,-1250.0,-0.025,4.0,5.06,0.000524,0.0856,6.0,78.6
12424,28.5,325.0,0.0561,326.0,1550.0,0.0,3.0,-4.55,0.000345,0.0986,3.0,35.26
16307,27.7,325.0,0.0962,327.0,930.0,-0.05,4.0,1.02,0.000617,0.0209,3.0,12.5
544,28.5,324.0,0.0723,326.0,-1920.0,0.0,4.0,-11.0,-1.1e-05,0.154,6.0,-12.898
17840,29.7,326.0,0.0576,327.0,1440.0,-0.025,3.0,2.44,1.45e-05,0.0349,3.0,25.0
16200,28.7,326.0,0.0783,327.0,1830.0,0.025,4.0,-0.457,0.000507,0.0201,3.0,0.0
7860,27.7,323.0,0.134,323.0,213.0,0.025,4.0,-2.94,0.00386,0.0589,15.0,-41.5
8596,29.7,323.0,0.0527,324.0,829.0,0.0,4.0,-8.35,0.000157,0.148,12.0,-61.54
11013,28.5,325.0,0.0555,327.0,-864.0,-0.025,4.0,-4.77,-4.53e-05,0.0841,3.0,-56.3
8543,53.7,323.0,0.0604,324.0,-2020.0,1.5,4.0,-0.537,2.76e-05,0.0197,50.0,0.0
23320,28.7,326.0,0.0547,327.0,1540.0,-0.025,2.5,-7.91,-2.44e-05,0.149,3.0,31.3
16913,29.7,326.0,0.0715,327.0,987.0,0.0,3.0,3.46,0.000412,0.0813,3.0,-18.8
3944,119.0,328.0,0.02,329.0,339.0,-0.025,3.0,0.381,8.34e-07,0.0151,6.0,18.8
1306,29.5,325.0,0.077,326.0,317.0,0.0,4.0,-4.2,2.21e-05,0.084,20.0,534.0
8086,119.0,326.0,0.0196,327.0,-2050.0,0.0,4.0,0.225,1.96e-07,0.0169,50.0,-6.25
22694,27.5,326.0,0.115,327.0,-1620.0,0.025,2.5,1.3,0.000755,0.0211,3.0,-12.5
21856,29.5,326.0,0.059,327.0,-919.0,-0.025,2.5,7.06,0.000229,0.128,3.0,10.94
23253,27.7,326.0,0.0711,327.0,-2070.0,-0.025,2.5,-1.65,0.000439,0.0449,3.0,-37.5
17899,29.7,325.0,0.0609,327.0,737.0,0.025,3.0,4.11,4.73e-05,0.0754,3.0,-37.5
15292,29.7,325.0,0.1,326.0,-403.0,0.0,4.0,0.503,0.000576,0.0221,3.0,0.0
2067,57.8,326.0,0.126,328.0,220.0,-33.8,4.0,-9.16,0.00475,0.185,50.0,-75.000191
2132,119.0,332.0,2.79e-19,328.0,-1160.0,-0.025,4.0,0.835,-7.66e-07,2.68e-19,50.0,0.0
5523,27.7,324.0,0.0506,325.0,-416.0,0.025,4.0,-7.04,1.45e-05,0.132,6.0,18.8
10625,27.5,326.0,0.078,327.0,-1140.0,0.0,4.0,-4.24,0.000117,0.069,3.0,24.332
13135,28.5,326.0,0.0814,327.0,-526.0,0.025,3.0,0.379,0.000537,0.0246,3.0,0.0
21768,28.5,326.0,0.106,327.0,2010.0,0.025,2.5,4.4,0.000666,0.0763,3.0,1.87
5557,27.7,324.0,0.0933,325.0,-874.0,-0.025,4.0,10.0,0.000346,0.128,6.0,-23.52
12126,55.5,328.0,0.0424,330.0,-2060.0,-0.025,3.0,0.99,-2.34e-05,0.0427,50.0,6.25
10220,27.5,326.0,0.0651,327.0,1820.0,0.0,4.0,2.85,0.000377,0.0623,3.0,-20.94
17895,29.7,326.0,0.0536,327.0,715.0,-0.025,3.0,2.59,-2.94e-05,0.0345,3.0,37.5
7767,28.7,323.0,0.114,324.0,-929.0,0.0,4.0,0.207,0.0036,0.0261,15.0,0.0
16287,27.7,326.0,0.095,327.0,-356.0,0.0,4.0,-2.33,0.00061,0.0459,3.0,-31.3
5467,27.7,323.0,0.0938,325.0,-1150.0,0.0,4.0,5.21,0.000836,0.112,6.0,-62.489999999999995
1437,29.5,324.0,0.0397,326.0,500.0,0.0,4.0,-2.79,8.75e-05,0.0779,20.0,940.7
6802,119.0,327.0,0.0147,328.0,-1220.0,-0.025,4.0,0.374,2.67e-07,0.017,20.0,0.0
12597,51.1,324.0,0.0383,325.0,-2110.0,50.0,3.0,0.145,-5.68e-06,0.0285,50.0,12.5
2952,27.5,325.0,0.0861,327.0,1020.0,0.025,3.0,-3.8,0.00111,0.0761,6.0,68.7
14057,29.5,326.0,0.0828,327.0,1620.0,0.0,3.0,0.207,0.000551,0.0248,3.0,0.0
15076,28.7,326.0,0.0783,327.0,-1270.0,0.0,4.0,0.415,0.000497,0.0226,3.0,0.0
6739,28.7,324.0,0.127,324.0,-65.1,0.0,4.0,0.472,0.00538,0.0204,20.0,37.5
17721,29.7,326.0,0.0513,327.0,-1590.0,0.0,3.0,-5.63,-2.19e-05,0.101,3.0,0.0
6801,119.0,326.0,0.0223,328.0,-1220.0,0.0,4.0,-0.887,0.0,0.0182,20.0,-6.25
6144,28.7,323.0,0.0989,324.0,-1880.0,0.0,4.0,-2.89,0.00119,0.044,6.0,37.5
10057,28.5,325.0,0.109,327.0,-1800.0,0.0,4.0,5.25,0.000613,0.0757,3.0,29.17
1247,119.0,332.0,2.79e-19,328.0,-1160.0,0.0,4.0,-0.873,3.62e-07,2.68e-19,50.0,0.0
2425,32.7,325.0,0.0189,326.0,857.0,-19.9,4.0,0.0603,-9.01e-07,0.0178,20.0,18.8
1650,119.0,332.0,2.79e-19,328.0,-1160.0,0.0,4.0,0.855,0.0,2.68e-19,50.0,0.0
14653,119.0,328.0,0.0192,330.0,-2060.0,-0.025,4.0,-0.262,0.0,0.0214,50.0,6.25
10584,29.5,326.0,0.0876,327.0,-481.0,0.0,4.0,0.371,0.000515,0.0212,3.0,0.0
10722,27.5,326.0,0.0441,327.0,1680.0,0.0,4.0,7.65,-1.92e-05,0.15,3.0,-6.25
16868,28.7,326.0,0.072,327.0,817.0,-0.025,3.0,1.01,0.000383,0.0216,3.0,-6.25
19806,29.7,326.0,0.0761,327.0,-833.0,0.0,3.0,-6.75,0.000688,0.125,6.0,53.01
6741,28.7,324.0,0.168,324.0,-54.4,-0.05,4.0,0.716,0.007,0.0181,20.0,-12.5
1623,119.0,332.0,2.79e-19,328.0,-1160.0,0.025,4.0,-1.04,5.2e-07,2.68e-19,50.0,0.0
10374,29.5,325.0,0.0492,327.0,735.0,0.0,4.0,-8.55,-3.68e-05,0.0926,3.0,-18.8
18654,28.7,326.0,0.0545,327.0,651.0,0.0,3.0,4.01,-1.64e-05,0.0597,3.0,50.0
22617,28.5,326.0,0.0882,327.0,1970.0,-0.025,2.5,-0.26,0.000566,0.0204,3.0,0.0
6051,28.7,324.0,0.0928,324.0,1370.0,0.025,4.0,5.67,0.00117,0.101,6.0,-18.8
13407,55.5,328.0,0.0455,330.0,-2060.0,-0.025,3.0,2.14,-1.96e-05,0.0329,50.0,0.0
7327,28.7,323.0,0.117,324.0,1480.0,-0.025,4.0,-1.8,0.00483,0.0224,20.0,6.25
2130,119.0,332.0,2.79e-19,328.0,-1160.0,0.0,4.0,0.366,-5.87e-08,2.68e-19,50.0,0.0
10926,27.5,326.0,0.0639,327.0,-572.0,0.025,4.0,-5.75,8.89e-06,0.0992,3.0,18.8
21181,27.5,326.0,0.0494,327.0,-1300.0,0.0,2.5,-9.32,7.37e-06,0.144,3.0,-12.5
22045,55.7,329.0,0.0211,330.0,-1720.0,0.025,2.5,0.849,6.8e-07,0.0199,50.0,0.0
24233,27.7,326.0,0.0947,327.0,-2000.0,0.0,2.5,-2.09,0.000584,0.0466,3.0,0.0
4712,119.0,328.0,0.0206,329.0,-486.0,0.0,2.5,0.538,-9.76e-07,0.0191,6.0,-12.5
16885,27.7,326.0,0.0777,327.0,1250.0,-0.025,3.0,-4.94,0.000521,0.0884,3.0,-43.8
17277,27.7,326.0,0.0933,327.0,561.0,0.0,3.0,4.46,0.000222,0.0984,3.0,43.126999999999995
7605,27.8,323.0,0.029,325.0,1610.0,-16.4,4.0,-0.74,2.7e-06,0.0257,20.0,-12.5
8615,119.0,326.0,0.0308,328.0,383.0,-0.025,4.0,1.65,2.11e-06,0.0255,50.0,25.0
16192,28.7,325.0,0.0623,327.0,-468.0,0.0,4.0,-2.46,3.61e-05,0.0455,3.0,-43.55
2860,40.0,324.0,0.0674,325.0,-382.0,50.1,3.0,-0.72,8.91e-06,0.025,50.0,-6.25
5812,27.7,324.0,0.0884,325.0,-458.0,0.025,4.0,-8.01,0.00041,0.137,6.0,46.86
3501,27.5,325.0,0.0904,326.0,494.0,0.0,3.0,0.459,0.00116,0.0224,6.0,0.0
7056,28.7,323.0,0.0967,325.0,-295.0,-0.025,4.0,-12.3,0.00362,0.209,20.0,75.0
18726,28.7,326.0,0.0944,327.0,1740.0,0.025,3.0,-5.59,0.000661,0.0988,3.0,-31.3
16012,29.7,326.0,0.0786,327.0,-1490.0,0.0,4.0,5.57,0.000309,0.1,3.0,-11.04
9202,29.7,323.0,0.0705,324.0,968.0,0.0,4.0,-6.41,0.000175,0.153,12.0,90.78
17489,55.7,328.0,0.0464,330.0,2150.0,0.025,3.0,0.542,-6.76e-06,0.0356,50.0,-31.3
1930,28.5,324.0,0.307,324.0,1040.0,0.0,4.0,11.1,0.0128,0.171,20.0,21.0
9425,55.7,326.0,0.0565,327.0,-978.0,0.0,4.0,1.08,3.34e-05,0.0269,50.0,6.25
19471,55.7,328.0,0.0435,329.0,-927.0,0.0,3.0,1.01,-1.16e-05,0.0306,50.0,0.0
14067,28.5,326.0,0.1,327.0,-162.0,-0.025,3.0,-3.62,0.000583,0.0733,3.0,21.05
11547,119.0,329.0,0.0213,330.0,-1960.0,0.0,4.0,-0.687,1.29e-06,0.0219,50.0,-37.5
17913,28.7,325.0,0.0519,327.0,1640.0,0.0,3.0,-5.3,3.02e-05,0.0881,3.0,-74.628
3847,27.5,325.0,0.107,326.0,568.0,0.025,3.0,0.371,0.00139,0.0206,6.0,0.0
17444,28.7,326.0,0.0661,327.0,742.0,0.0,3.0,4.46,0.000337,0.0855,3.0,28.36
22563,27.5,326.0,0.0522,327.0,-444.0,0.0,2.5,-3.77,0.000154,0.0603,3.0,10.6
8213,119.0,326.0,0.0183,327.0,-2050.0,0.025,4.0,-0.577,0.0,0.0243,50.0,-12.5
24832,51.2,326.0,0.0201,327.0,-1090.0,-49.8,2.5,0.858,-2.73e-06,0.0176,50.0,12.5
19887,28.7,326.0,0.112,327.0,740.0,0.0,3.0,3.91,0.00142,0.0577,6.0,68.7
18284,29.7,325.0,0.0704,327.0,1740.0,-0.025,3.0,-8.29,0.0004,0.149,3.0,22.0
1661,119.0,333.0,2.79e-19,328.0,-1160.0,0.025,4.0,0.835,0.0,2.68e-19,50.0,0.0
59,29.5,325.0,0.0959,326.0,-217.0,0.0,4.0,-8.49,0.000275,0.146,6.0,45.91
22520,29.5,326.0,0.1,327.0,911.0,0.0,2.5,-3.53,9.42e-05,0.0886,3.0,-0.783
16874,27.7,326.0,0.0619,327.0,-853.0,0.0,3.0,-3.38,0.000376,0.0639,3.0,37.5
4362,119.0,328.0,0.0236,329.0,339.0,0.0,2.5,-0.739,1.03e-06,0.0142,50.0,-12.5
2998,28.5,325.0,0.0896,326.0,-456.0,0.025,3.0,4.03,0.0011,0.0754,6.0,-11.4
24355,28.7,326.0,0.0877,327.0,114.0,0.0,2.5,-5.61,0.00042,0.0975,3.0,7.8
8292,27.7,323.0,0.137,324.0,132.0,-0.025,4.0,-3.85,-0.00155,0.0704,15.0,-43.8
21870,29.5,326.0,0.0505,327.0,-465.0,0.0,2.5,7.68,-6.88e-06,0.147,3.0,-6.25
3972,27.5,325.0,0.0835,327.0,-115.0,0.0,3.0,5.04,-1.26e-05,0.0699,6.0,-597.3
3995,119.0,328.0,0.0148,329.0,339.0,0.0,3.0,-1.06,-5.35e-07,0.0153,6.0,-12.5
22681,28.5,325.0,0.082,327.0,554.0,0.025,2.5,-4.4,0.000443,0.0865,3.0,34.24
2248,119.0,332.0,2.79e-19,329.0,-1160.0,0.0,4.0,0.385,0.0,2.68e-19,50.0,0.0
23375,28.7,325.0,0.0599,327.0,-1650.0,0.025,2.5,-4.41,4.41e-05,0.0816,3.0,-12.5
6430,29.7,324.0,0.106,325.0,539.0,0.025,4.0,-1.5,0.00135,0.0369,6.0,25.0
401,28.5,325.0,0.0799,326.0,1610.0,0.0,4.0,5.48,0.0,0.1,6.0,-12.292
23147,28.7,326.0,0.0544,327.0,888.0,-0.025,2.5,5.22,0.000245,0.0922,3.0,-35.21
22645,55.7,329.0,0.0201,330.0,-1720.0,0.0,2.5,0.543,2.52e-07,0.022,50.0,-12.5
14641,77.7,327.0,0.131,329.0,-2060.0,-33.9,4.0,-9.37,0.0049,0.172,50.0,74.9999046
12602,55.5,328.0,0.0462,330.0,-2090.0,-0.025,3.0,1.22,-3.71e-05,0.0269,50.0,6.25
12629,28.5,326.0,0.102,327.0,-450.0,0.0,3.0,1.02,0.000677,0.0181,3.0,-6.25
3982,55.5,328.0,0.0519,330.0,1540.0,0.025,3.0,0.705,-2.28e-05,0.0369,50.0,-6.25
12363,28.5,326.0,0.0677,327.0,1450.0,0.0,3.0,3.46,0.000429,0.0552,3.0,-12.5
5386,55.7,327.0,0.0544,328.0,231.0,0.0,4.0,1.37,-3.24e-05,0.0452,50.0,12.5
24212,29.7,326.0,0.0916,327.0,-1460.0,0.0,2.5,-4.55,0.000544,0.0801,3.0,-18.8
18632,27.7,326.0,0.0563,327.0,-1230.0,-0.025,3.0,0.699,0.000303,0.0184,3.0,0.0
11114,27.5,326.0,0.104,327.0,1450.0,0.0,4.0,-3.21,0.000605,0.0623,3.0,50.0
525,28.5,325.0,0.0756,326.0,-2020.0,-0.025,4.0,1.02,0.000846,0.0201,6.0,6.25
4610,119.0,328.0,0.02,329.0,-486.0,-0.025,2.5,0.382,7.06e-07,0.0151,6.0,-12.5
2214,119.0,332.0,2.79e-19,328.0,-1160.0,0.0,4.0,0.196,5.73e-07,2.68e-19,50.0,0.0
12411,29.5,326.0,0.0871,327.0,-2090.0,0.0,3.0,2.98,0.000494,0.0691,3.0,-18.8
14102,28.5,326.0,0.0705,327.0,-413.0,0.025,3.0,5.53,0.000394,0.115,3.0,14.26
10785,27.5,325.0,0.0599,327.0,-449.0,0.0,4.0,-5.64,4.28e-05,0.0916,3.0,-43.8
18656,28.7,326.0,0.0547,327.0,662.0,0.0,3.0,4.74,0.0,0.123,3.0,-12.5
6620,119.0,327.0,0.0202,328.0,306.0,0.0,4.0,0.379,0.0,0.0151,50.0,0.0
3693,29.5,325.0,0.0547,326.0,2020.0,0.0,3.0,3.73,-8.17e-06,0.0622,6.0,50.0
9561,55.7,326.0,0.0561,327.0,-980.0,0.0,4.0,-0.303,2.58e-05,0.0251,50.0,-6.25
22586,28.5,326.0,0.0888,327.0,-444.0,0.0,2.5,4.45,0.000515,0.0796,3.0,-27.25
18742,28.7,326.0,0.0845,327.0,1450.0,-0.025,3.0,0.984,0.000496,0.0198,3.0,10.23
4849,29.5,322.0,0.139,323.0,-1290.0,-0.05,3.0,6.68,0.00453,0.127,20.0,72.0
24957,29.7,325.0,0.0651,327.0,-1090.0,0.025,2.5,-8.44,1.93e-05,0.151,3.0,12.5
6496,29.7,324.0,0.101,325.0,187.0,0.0,4.0,-3.13,0.000788,0.057,6.0,-75.81
20436,29.7,326.0,0.125,326.0,-590.0,0.0,3.0,3.42,0.00524,0.046,20.0,25.0
4822,119.0,326.0,0.0229,327.0,-1220.0,0.0,3.0,-1.22,4.68e-06,0.0207,50.0,0.0
16803,41.4,326.0,0.02,327.0,-822.0,-49.9,3.0,-0.26,-3.84e-06,0.0183,50.0,0.0
21292,55.5,329.0,0.0668,330.0,394.0,0.0,2.5,1.69,0.0,0.0356,50.0,43.8
8017,29.7,322.0,0.115,323.0,-1950.0,0.025,4.0,-2.97,0.00352,0.0646,15.0,50.0
464,28.5,324.0,0.116,325.0,1950.0,0.0,4.0,5.38,0.0014,0.0949,6.0,43.8
8062,55.7,326.0,0.0538,328.0,383.0,0.025,4.0,-4.24,3.19e-05,0.0607,50.0,6.25
17918,28.7,326.0,0.0544,327.0,1670.0,0.0,3.0,-5.15,0.000173,0.0932,3.0,44.98
16798,27.7,326.0,0.0786,327.0,-1260.0,0.025,3.0,-0.0997,0.000537,0.017,3.0,0.0
3963,28.5,325.0,0.0829,326.0,-1800.0,0.025,3.0,8.28,0.000585,0.144,6.0,-1.67
8623,119.0,327.0,0.0163,328.0,383.0,0.0,4.0,0.0616,5.89e-07,0.0224,50.0,12.5
12467,27.5,326.0,0.0784,327.0,1900.0,-0.025,3.0,-1.5,0.000429,0.0395,3.0,-18.8
809,27.5,324.0,0.106,325.0,-504.0,0.0,4.0,6.24,0.00136,0.119,6.0,-15.31
9835,37.8,326.0,0.0246,327.0,1500.0,-3.03,4.0,0.379,3.07e-06,0.0259,3.0,6.25
12372,28.5,326.0,0.0666,327.0,1490.0,0.0,3.0,2.67,0.000422,0.0531,3.0,-31.3
17055,27.7,326.0,0.0827,327.0,1800.0,0.0,3.0,-2.77,0.000532,0.0434,3.0,37.5
23459,27.7,326.0,0.112,327.0,1230.0,0.05,2.5,-5.58,0.000704,0.101,3.0,-14.56
21389,55.7,329.0,0.0242,330.0,-1720.0,0.0,2.5,-0.702,3.38e-07,0.0269,50.0,0.0
17363,27.7,326.0,0.0664,327.0,-431.0,-0.025,3.0,6.24,0.000415,0.0898,3.0,31.3
16848,28.7,325.0,0.0593,327.0,2060.0,0.025,3.0,-5.76,4.87e-05,0.105,3.0,18.8
8125,51.5,322.0,0.0465,323.0,-492.0,50.0,4.0,0.919,2.75e-05,0.0196,50.0,0.0
19364,28.7,325.0,0.0432,327.0,1410.0,0.0,3.0,10.6,-1.83e-05,0.164,6.0,119.0
5636,27.7,323.0,0.0676,325.0,-677.0,0.025,4.0,-7.79,0.000214,0.134,6.0,8.75
3881,29.5,324.0,0.0646,326.0,988.0,0.0,3.0,29.7,2.02e-05,0.328,6.0,-1090.0
